ROI,X,Y,T,Contour,Max. Feret diam.,Elongation ratio,Avg. ch 0
1475,429.6304347826,673.1956521739,8,30.727416998,12.0830459736,2.5957167321,72.847826087
1476,394.08,667.4,8,17.613708499,5.8309518948,1.425419126,73.16
1477,278.3448275862,658.9655172414,8,26.8705627485,9.4339811321,1.3295597145,66.0862068966
1478,444.8333333333,659.8333333333,8,8.8710678119,2.2360679775,1.7320508076,86.1666666667
1479,247.5,651.5,8,5.6568542495,1.4142135624,0,57.25
1480,669.5,652,8,5.1415926536,5,0,58.3333333333
1481,431,638.5,8,5.1415926536,1,0,85.5
1482,528.1886792453,651.5471698113,8,29.6992424049,12.0830459736,2.8570358838,71.4339622642
1483,462.7894736842,637.1578947368,8,16.4566017178,5,1.2393565563,71.4736842105
1484,702.5384615385,638.8461538462,8,12.7281745931,3.6055512755,1.1067104459,48.4615384615
1485,287,634,8,3.1415926536,0,0,48
1486,251.0454545455,637.0909090909,8,15.9423881554,5.6568542495,1.2857745761,56.1818181818
1487,488.3008849558,638.3362831858,8,53.3550865276,20.8086520467,3.1682129906,92.1504424779
1488,603.610619469,638.7433628319,8,46.1558441227,15.2643375225,1.4426394242,84.6283185841
1489,583.3913043478,632.5217391304,8,17.613708499,5.8309518948,1.4403084697,64.2608695652
1490,765.9482758621,634.3620689655,8,28.0276695297,9.4339811321,1.3372819771,61.7586206897
1491,703,626,8,3.1415926536,0,0,53
1492,616.5,632,8,22.8847763109,7.2801098893,1.227978483,82.9761904762
1493,777.4117647059,624.1176470588,8,13.4994949366,4.472135955,1.3593049359,57.0588235294
1494,387,620,8,12.0852813742,4.472135955,2.0615293487,64.7692307692
1495,679.5,626.5,8,5.6568542495,1.4142135624,0,52.5
1496,444.875,628.625,8,17.613708499,6.4031242374,1.6881736991,81.0416666667
1497,222.5806451613,620.2258064516,8,30.727416998,10.295630141,1.3486135527,81.6612903226
1498,246.0819672131,618.0491803279,8,29.6987373415,9.4868329805,1.1555889785,76.2295081967
1499,374.08,619.6,8,17.613708499,5.8309518948,1.425419126,68.84
1500,646.2727272727,617.0909090909,8,12.0852813742,4.472135955,2.1040420665,52.6363636364
1501,247.3333333333,609.5833333333,8,13.7566017178,5,2.3127264021,86.25
1502,763.1176470588,609.1764705882,8,15.4279220614,4.472135955,1.4096171934,53.1764705882
1503,266,613,8,8.4852813742,2.8284271247,1.7320508076,55.8571428571
1504,631.1363636364,613.75,8,23.0134559673,8.0622577483,1.3504952213,70.2954545455
1505,241,603.5,8,10.2852813742,3.6055512755,1.6847456358,76.3
1506,208.8269230769,597.9615384615,8,24.8134559673,8.5440037453,1.3581481182,82.7692307692
1507,213.8205128205,610.3333333333,8,23.9134559673,8.602325267,1.6625222814,78.5641025641
1508,640.5,604.5,8,5.6568542495,1.4142135624,0,50.25
1509,615.7948717949,587.7692307692,8,22.8847763109,7.2801098893,1.2305500954,59.7692307692
1510,520.9393939394,591.3333333333,8,19.7992424049,6.3245553203,1.2130638349,85.7272727273
1511,531.679245283,596.2830188679,8,35.0987373415,13.152946438,2.6938212509,82.8867924528
1512,460.125,595.9583333333,8,17.3566017178,5.8309518948,1.310299186,81.4166666667
1513,598.9375,576.3,8,31.8845237792,11.6619037897,1.5775742664,70.5
1514,200.24,577.32,8,26.0989898732,9.8488578018,1.7299537393,81
1515,212.0869565217,576.4347826087,8,16.5850288425,5.3851648071,1.2813896794,72.5652173913
1516,248.7741935484,586.5806451613,8,36.2558441227,12.5299640861,1.7913796947,75.6129032258
1517,547.0731707317,567.7073170732,8,23.5276695297,7.6157731059,1.435803146,74.2195121951
1518,242.0727272727,568.6,8,27.2560966544,8.2462112512,1.1021225706,76.7090909091
1519,530.9361702128,568.5531914894,8,23.3992424049,8.0622577483,1.2120914097,78.1914893617
1520,282.5897435897,574.3076923077,8,24.5566017178,10.4403065089,3.3494939091,60
1521,354.875,554.125,8,8.8710678119,2.8284271247,1.209896735,69.75
1522,576.2266666667,560.1333333333,8,30.9845237792,10.1980390272,1.2633012099,81.5733333333
1523,696.2777777778,561.1666666667,8,15.1708152802,4.472135955,1.265888825,53.8888888889
1524,403.65,565.3,8,15.5566017178,5.3851648071,1.6389055575,71.85
1525,708.8125,543.1875,8,13.4994949366,4.472135955,1.3592012776,59.8125
1526,631.0416666667,544.875,8,17.3566017178,5.8309518948,1.310299186,60.75
1527,588.5,543.8333333333,8,17.2279220614,5.3851648071,1.2828379777,67
1528,526.9375,543.9375,8,19.5423881554,7.2111025509,1.5986231828,76.09375
1529,471.0952380952,554.0952380952,8,16.5850288425,5.0990195136,1.2332858633,88.380952381
1530,740.875,552.6666666667,8,16.3279220614,5.3851648071,1.2706098691,63.8333333333
1531,734.5,546.5,8,12.0852813742,4.2426406871,1.3222967586,68.2857142857
1532,449.5833333333,546.3333333333,8,21.8563491861,7.0710678119,1.2592173487,96.9166666667
1533,276.5614035088,539.5614035088,8,25.3279220614,9.2195444573,1.2000844873,82.5964912281
1534,378.6,536.2,8,7.4568542495,2.2360679775,1.6272667602,70.4
1535,692.9782608696,536.847826087,8,26.8703102168,9.4868329805,1.7186169022,63.5869565217
1536,601,532.5,8,7.4568542495,2.2360679775,0,60.1666666667
1537,260,538.5,8,5.1415926536,1,0,54
1538,668.6,537.8,8,7.4568542495,2.2360679775,1.6272667602,44.2
1539,741,536,8,3.1415926536,0,0,60
1540,412.0810810811,540.9054054054,8,31.2416305603,10.1980390272,1.2105730536,95.6216216216
1541,544.3,524.1,8,16.5850288425,5.3851648071,1.3522999393,68.9
1542,728.875,523.875,8,8.8710678119,2.8284271247,1.209896735,64.375
1543,501.5396825397,524.5873015873,8,29.4421356237,11.7046999107,2.2752263118,90.5079365079
1544,231.9,522.0333333333,8,18.7708152802,6.3245553203,1.4444739287,60.0333333333
1545,256.5,529,8,5.1415926536,1,0,57.5
1546,467.7142857143,534.4285714286,8,17.613708499,5.3851648071,1.3601476589,76.0476190476
1547,446.0588235294,531.5176470588,8,33.5560966544,11.7046999107,1.5598700487,111.3882352941
1548,713.5,529.5,8,11.313708499,3.1622776602,1,55.3333333333
1549,509.25,502,8,10.2852813742,3.1622776602,1.7018967701,75.75
1550,311.4,505.2,8,7.4568542495,2.2360679775,1.6287424582,63.2
1551,531,501.84,8,19.0279220614,6,1.3004181151,75.72
1552,566.2121212121,500.7878787879,8,22.6279220614,8.5440037453,2.0841247739,68.6666666667
1553,577.4512195122,518.8292682927,8,32.7845237792,10.7703296143,1.2122361735,78.3048780488
1554,720.5714285714,519.2285714286,8,20.1850288425,6.4031242374,1.1686876896,68.4571428571
1555,390.0625,513.1875,8,16.0708152802,4.472135955,1.327286707,86.6875
1556,283.7419354839,515.4516129032,8,20.4421356237,7.8102496759,1.7333283012,66.2258064516
1557,552,486,8,14.913708499,4.472135955,1,75
1558,477.5,485,8,7.4568542495,2.2360679775,0,74.5
1559,497,489,8,9.2568542495,2.8284271247,1,73.1111111111
1560,218.6511627907,489.4651162791,8,34.4839997624,10.6301458127,1.3561259374,70.511627907
1561,266.3953488372,498.0697674419,8,23.0134559673,8.2462112512,1.5069498399,76.7674418605
1562,252.5263157895,495.1578947368,8,15.2994949366,5.3851648071,1.6610588656,72.7368421053
1563,449.7647058824,502.8088235294,8,30.8560966544,9.4868329805,1.169194521,91.2794117647
1564,240.5306122449,497.8163265306,8,25.3276695297,8.5440037453,1.3470099347,81.1428571429
1565,771.1764705882,471.4705882353,8,14.913708499,5.0990195136,1.5380236142,67.0588235294
1566,493.5,470.5,8,5.6568542495,1.4142135624,0,72
1567,585.5,473.5,8,5.6568542495,1.4142135624,0,66.25
1568,710.1714285714,474.3142857143,8,20.1850288425,6.7082039325,1.2798840726,60.5428571429
1569,349.7647058824,477.1764705882,8,19.9279220614,7.2111025509,1.3787833761,79.4117647059
1570,781.425,477.475,8,23.3992424049,8.5440037453,1.7422956284,68.55
1571,438.5,481,8,5.1415926536,1,0,81
1572,386.4,482.04,8,16.9708152802,5.3851648071,1.2087120864,80.44
1573,214.4074074074,457.0740740741,8,20.9563491861,6.4031242374,1.5430175975,70.8518518519
1574,550,455,8,5.1415926536,2,0,64.6666666667
1575,228.4561403509,460.9122807018,8,30.2132034356,10,1.4328439833,73.1754385965
1576,265.2972972973,462.972972973,8,24.1705627485,8.2462112512,1.5882302204,67.8378378378
1577,431.5483870968,466.9032258065,8,20.5708152802,8.0622577483,2.5912993053,90.2580645161
1578,378.5,466.5,8,18.513708499,5.8309518948,1,81.25
1579,646.2857142857,465,8,10.2852813742,3.6055512755,2.6180339887,51.5714285714
1580,597,465,8,5.1415926536,2,0,64
1581,481.036036036,443.4054054054,8,42.8129509039,16.1554944214,2.1495154106,98.5945945946
1582,558.2205882353,439.6911764706,8,30.8563491861,11.7046999107,1.7893053471,84.5294117647
1583,230.55,444.3333333333,8,27.8989898732,10,1.4922383835,92
1584,251.3846153846,445.6153846154,8,11.6994949366,3.6055512755,1.1951767897,62.9230769231
1585,610,445.7142857143,8,8.8710678119,2.2360679775,1,63
1586,708.3555555556,448.8888888889,8,25.3276695297,9.2195444573,1.8917794438,60.3333333333
1587,263.6,451.8,8,7.4568542495,2.2360679775,1.7320508076,71.8
1588,758.3333333333,452.875,8,16.3279220614,5.3851648071,1.2706098691,60.3333333333
1589,622.7,418.7,8,11.6994949366,3.1622776602,1.3695880571,46.3
1590,338.6,421.8,8,7.4568542495,2.2360679775,1.7320508076,74.8
1591,240.1578947368,416.1578947368,8,14.5279220614,4.472135955,1.1786322537,66.0526315789
1592,460.6590909091,419.4545454545,8,23.6563491861,8.602325267,1.4323916422,94.9772727273
1593,482.612244898,415.4285714286,8,24.941883092,7.6157731059,1.042434253,84.4693877551
1594,599.3888888889,415.462962963,8,25.4563491861,8.602325267,1.1486568878,63.0185185185
1595,569.76,411.8,8,16.713708499,5.3851648071,1.2316223966,60.64
1596,250,411,8,3.1415926536,0,0,63
1597,716,436,8,9.2568542495,2.8284271247,1,54.8888888889
1598,462.4782608696,438.0869565217,8,16.9708152802,6.4031242374,1.7709082358,86.5652173913
1599,387.3076923077,433.6461538462,8,31.1134559673,12.3693168769,2.3249169998,91.3846153846
1600,436,430.5,8,20.313708499,6.7082039325,1.1985263438,90.4473684211
1601,755.4727272727,430.4363636364,8,32.2700576851,13.4536240471,2.9834811562,70.2363636364
1602,530.8529411765,430.3529411765,8,25.7134559673,8.602325267,1.6245705791,63.2058823529
1603,744.7222222222,423.4444444444,8,15.5566017178,5.0990195136,1.6127324995,68.2777777778
1604,216.1011904762,433.1547619048,8,56.8266594029,21.400934559,2.1264836477,108.1011904762
1605,411.6428571429,388.2142857143,8,13.113708499,4.1231056256,1.365627618,97
1606,243,383,8,21.3421356237,7.2111025509,1.1963193071,68.6097560976
1607,673.5862068966,380.724137931,8,18.3850288425,5.8309518948,1.0598475816,55.1034482759
1608,274.2692307692,380.7692307692,8,20.6992424049,7.2111025509,2.113364127,66.3076923077
1609,288.2222222222,379.2777777778,8,22.1134559673,6.7082039325,1.1506384073,76.1388888889
1610,567.0909090909,377.6818181818,8,17.2279220614,5.3851648071,1.2741930929,54.3636363636
1611,514.679245283,376.8113207547,8,26.741883092,8.2462112512,1.1518660359,66.8679245283
1612,403.1764705882,374.2941176471,8,16.8421356237,5.3851648071,2.163983827,99
1613,288.880952381,411.7380952381,8,24.2992424049,8.94427191,1.792047305,70.5952380952
1614,424.6111111111,409.8611111111,8,19.9279220614,6.7082039325,1.2166291431,91.7222222222
1615,306.4117647059,404.8823529412,8,13.4994949366,4.472135955,1.3593049359,69.4117647059
1616,553.075,404.275,8,25.1989898732,9.4339811321,1.962998233,66.35
1617,411.3103448276,400.0862068966,8,27.1276695297,9.4339811321,1.3448547712,97.0344827586
1618,483.9090909091,392.9090909091,8,15.2994949366,5,1.1124579589,70.3181818182
1619,440.9574468085,395.4468085106,8,25.7134559673,8.602325267,1.446947344,89.4680851064
1620,688.5,393,8,28.027416998,8.0622577483,1.1062062343,78.5769230769
1621,579.53125,344.15625,8,20.0563491861,6.3245553203,1.1681779032,56.4375
1622,659.7692307692,342.2307692308,8,12.0852813742,4.2426406871,1.3504808572,64.8461538462
1623,579,350,8,3.1415926536,0,0,52
1624,435.9090909091,359.3636363636,8,10.6710678119,3.6055512755,1.5590873763,77.8181818182
1625,420.6666666667,317.3333333333,8,6.0426406871,1.4142135624,0,57.6666666667
1626,544.8333333333,318.0833333333,8,12.0852813742,4.1231056256,1.9573683597,57.3333333333
1627,373,321,8,3.1415926536,0,0,70
1628,397.65625,333.28125,8,37.155591591,14.4222051019,3.2755322327,79.9375
1629,226.5,369.5,8,5.6568542495,1.4142135624,0,46.5
1630,468.0701754386,372.5263157895,8,26.741883092,8.5440037453,1.1828116117,96.1403508772
1631,603.16,373.46,8,24.4276695297,8.0622577483,1.2215250691,56.12
1632,630.0512820513,373.0512820513,8,21.8563491861,7.2111025509,1.2909027572,51
1633,558.7536231884,363.7826086957,8,32.3987373415,10.1980390272,1.3124572649,73.6811594203
1634,477.5,362,8,5.1415926536,1,0,73.5
1635,413.1616161616,373.2828282828,8,48.855591591,18.1107702763,3.0628694095,109.4646464646
1636,538,368.5,8,13.8852813742,5,1.433293184,59.5555555556
1637,262,302,8,9.2568542495,2.8284271247,1,44.7777777778
1638,306.1086956522,312.3695652174,8,22.7563491861,7.6157731059,1.1796369182,73.9782608696
1639,356.1,307.95,8,15.1708152802,4.472135955,1.0816945753,68.8
1640,416.5,743.5,9,5.6568542495,1.4142135624,0,42.5
1641,433.0816326531,734.5714285714,9,26.741883092,10.295630141,2.1255797497,64.387755102
1642,398,722.48,9,18.6421356237,6.0827625303,1.4375878644,73.48
1643,383.2666666667,717.6,9,16.0708152802,5.0990195136,1.7938859694,68.9333333333
1644,322.125,713.125,9,8.8710678119,2.8284271247,1.209896735,64.25
1645,394.1428571429,710.8571428571,9,15.2994949366,5.6568542495,1.4023328506,73.2857142857
1646,466.5,704.2,9,10.2852813742,3.1622776602,1.4953487812,58
1647,377.6486486486,702.1891891892,9,24.941883092,9.4868329805,2.5468700443,70.2702702703
1648,448,690,9,3.1415926536,0,0,64
1649,670.4285714286,681.7142857143,9,9.2568542495,3.1622776602,0,49.2857142857
1650,407.1489361702,685.0425531915,9,25.5850288425,10.1980390272,2.4550089743,75.7659574468
1651,508.6666666667,672.6666666667,9,6.0426406871,1.4142135624,0,54.3333333333
1652,429.6595744681,673.5957446809,9,27.8989898732,10.7703296143,2.1224329207,72.7021276596
1653,394,667.6296296296,9,18.1279220614,6.0827625303,1.4003746934,73.6666666667
1654,444.5,659.5,9,5.6568542495,1.4142135624,0,85.5
1655,669.7692307692,652.4615384615,9,14.6568542495,6.0827625303,0,53.2307692308
1656,278.131147541,658.9672131148,9,28.1560966544,9.4339811321,1.2910223567,66.1639344262
1657,745.5,648.5,9,5.6568542495,1.4142135624,0,63.5
1658,247.5,651.5,9,5.6568542495,1.4142135624,0,56.5
1659,702.2142857143,639.6428571429,9,13.113708499,4.1231056256,1.365627618,48.0714285714
1660,528.2264150943,651.3773584906,9,30.4703102168,11.401754251,2.4347258288,70.3396226415
1661,462.85,637.7,9,15.9421356237,5.0990195136,1.2751619665,71.4
1662,431.5,638.5,9,5.6568542495,1.4142135624,0,84.25
1663,603.3913043478,638.6608695652,9,49.4984848098,15.8113883008,1.4527816156,85.2347826087
1664,250.8181818182,637.2272727273,9,17.2279220614,5.3851648071,1.3451258507,56.6818181818
1665,488.3539823009,638.0973451327,9,52.06930009,20.8086520467,3.4754850655,93.0442477876
1666,765.3859649123,635.8596491228,9,27.7703102168,9.8488578018,1.4905981244,58.701754386
1667,583.5769230769,632,9,20.9563491861,6.3245553203,1.5067131539,62.8076923077
1668,616.4736842105,631.9210526316,9,23.141883092,7.0710678119,1.1987316794,82.4736842105
1669,445,628.5,9,17.2279220614,6.4031242374,1.9735822867,80.8181818182
1670,702.5,627,9,5.1415926536,1,0,53.5
1671,387,620,9,12.0852813742,4,1.8612097182,62.1818181818
1672,373.9565217391,619.6086956522,9,16.5850288425,5.3851648071,1.3672253498,67.1304347826
1673,421.3846153846,627.9230769231,9,13.7566017178,4.1231056256,1.3730666373,71.6153846154
1674,776.5294117647,625.6470588235,9,14.5281745931,4.472135955,1.2490385137,54.8823529412
1675,245.7580645161,618.2419354839,9,30.0845237792,9.8488578018,1.1835735939,73.3387096774
1676,265.6666666667,612.6666666667,9,6.0426406871,1.4142135624,0,49.6666666667
1677,645.5,617.5,9,11.313708499,4.2426406871,2.7149797045,52.4
1678,222.3333333333,620.0833333333,9,29.827416998,10.295630141,1.494969866,79.4333333333
1679,247.3333333333,609.3333333333,9,11.6994949366,4.2426406871,1.7320508076,85.25
1680,213.5714285714,610.3142857143,9,21.5992424049,8.4852813742,1.7769385252,77.9428571429
1681,631.0434782609,613.9130434783,9,25.3276695297,8.602325267,1.4494562397,71.652173913
1682,763.1818181818,610.4545454545,9,11.6994949366,3.6055512755,1.5881258293,52.4545454545
1683,208.2641509434,598.0188679245,9,26.741883092,9.4868329805,1.6110897702,79.7924528302
1684,460.2173913043,595.8695652174,9,16.9708152802,5.3851648071,1.2333333666,81.9130434783
1685,640.4,604.8,9,7.4568542495,2.2360679775,1.6272667602,50.2
1686,241,603.5,9,10.2852813742,3.6055512755,1.6847456358,74.5
1687,248.6721311475,586.7868852459,9,38.5700576851,13,1.8769687199,72.6229508197
1688,615.9459459459,587.8648648649,9,21.4705627485,6.7082039325,1.1099815842,60.8648648649
1689,520.935483871,591.1612903226,9,20.6992424049,6.3245553203,1.3223761996,85.1612903226
1690,531.9642857143,595.7142857143,9,32.141883092,13.0384048104,3.0301555531,80.6071428571
1691,282.5789473684,574.1842105263,9,24.813708499,10.4403065089,3.2590074393,58.4736842105
1692,599.0375,576.3375,9,33.0416305603,11.6619037897,1.5666964237,70.8875
1693,200.1489361702,577.2340425532,9,26.3560966544,9.4868329805,1.6144294124,79.2978723404
1694,212.1,576.35,9,16.8421356237,5.3851648071,1.5910721024,72.2
1695,403.4230769231,565.2692307692,9,18.513708499,7.0710678119,2.1971092054,73.6923076923
1696,547.3947368421,567.7894736842,9,21.5992424049,7.6157731059,1.482680637,73.2105263158
1697,241.9215686275,568.9019607843,9,26.3560966544,8.2462112512,1.1804204888,77
1698,531.1333333333,568.6666666667,9,22.7563491861,8.0622577483,1.3445774977,76.4666666667
1699,471.35,553.6,9,17.2279220614,5.0990195136,1.2746938251,87.2
1700,355,554.5,9,7.4568542495,2.2360679775,0,70.6666666667
1701,576.3766233766,559.8701298701,9,30.4703102168,9.8488578018,1.1046135969,80.5844155844
1702,696.4,561.4,9,12.4710678119,4.2426406871,1.1233108048,55.4666666667
1703,588.6,543.76,9,17.613708499,5.8309518948,1.3152222719,66.52
1704,526.6764705882,544.0882352941,9,19.9279220614,7.2801098893,1.7129114359,74.6176470588
1705,709.2,542.9333333333,9,14.1423881554,4.472135955,1.5140369442,57.8
1706,669,537.7142857143,9,8.8710678119,2.2360679775,1,44
1707,741.2916666667,552.7083333333,9,16.9708152802,5.3851648071,1.2759781535,63.6666666667
1708,734.6,546.6,9,12.4710678119,4.2426406871,1.1233108048,65.8666666667
1709,449.5882352941,546.3235294118,9,20.8279220614,6.4031242374,1.1317981645,98.7941176471
1710,631.16,544.84,9,19.0279220614,5.8309518948,1.3472121228,59.28
1711,467.8947368421,534.5789473684,9,14.2710678119,5,1.3683384476,76.1578947368
1712,601,532.25,9,7.8426406871,2,0,59
1713,713.875,529.125,9,8.8710678119,2.8284271247,1.209896735,51.5
1714,446.2409638554,531.5180722892,9,33.8132034356,11.7046999107,1.5690434348,112.4096385542
1715,412.1756756757,540.8918918919,9,32.1416305603,10.1980390272,1.2641726722,95.4594594595
1716,276.5614035088,539.5614035088,9,25.3279220614,9.2195444573,1.2000844873,82.2105263158
1717,379.1111111111,536.3333333333,9,10.2852813742,3.1622776602,1.5572201791,70.7777777778
1718,693.1568627451,537,9,28.6703102168,10.1980390272,1.6957987583,60.3725490196
1719,577.5731707317,518.6585365854,9,33.2987373415,10.7703296143,1.2214712165,77.8902439024
1720,721.0555555556,519.1944444444,9,21.7276695297,6.7082039325,1.1528835372,67.0833333333
