x-512,y-512,time,size,intensity,x-1024,y-1024
214,261,71,7,865,428,522
359,259,71,24,1063,718,518
108,259,71,18,748,216,518
327,258,71,25,660,654,516
282,258,71,44,846,564,516
97,258,71,10,649,194,516
310,257,71,18,817,620,514
190,257,71,21,784,380,514
167,257,71,12,792,334,514
147,257,71,4,693,294,514
134,257,71,15,748,268,514
121,257,71,3,650,242,514
391,256,71,20,711,782,512
318,256,71,4,600,636,512
197,255,71,6,835,394,510
182,255,71,4,717,364,510
159,255,71,8,724,318,510
373,254,71,19,898,746,508
278,254,71,22,934,556,508
258,254,71,25,1070,516,508
220,254,71,25,891,440,508
251,253,71,9,819,502,506
204,253,71,17,814,408,506
397,252,71,11,702,794,504
269,252,71,21,760,538,504
165,252,71,5,784,330,504
298,251,71,38,931,596,502
188,251,71,4,755,376,502
391,250,71,8,761,782,500
220,250,71,3,824,440,500
339,249,71,5,541,678,498
321,249,71,1,567,642,498
149,249,71,19,796,298,498
309,248,71,12,640,618,496
282,248,71,2,704,564,496
231,248,71,24,1073,462,496
225,248,71,11,895,450,496
210,248,71,22,872,420,496
396,247,71,13,728,792,494
380,247,71,35,949,760,494
127,247,71,22,899,254,494
121,247,71,14,796,242,494
114,247,71,18,1061,228,494
94,246,71,16,1130,188,492
387,245,71,9,714,774,490
262,244,71,14,793,524,488
251,244,71,1,735,502,488
272,243,71,26,1045,544,486
215,242,71,4,800,430,484
184,242,71,16,788,368,484
317,241,71,23,641,634,482
287,241,71,24,770,574,482
195,241,71,11,828,390,482
102,241,71,44,818,204,482
118,240,71,8,682,236,480
97,240,71,4,619,194,480
390,239,71,37,810,780,478
380,239,71,1,534,760,478
353,239,71,22,639,706,478
253,239,71,21,793,506,478
208,239,71,12,821,416,478
371,238,71,22,630,742,476
223,238,71,8,840,446,476
172,238,71,22,846,344,476
330,237,71,16,611,660,474
244,237,71,16,877,488,474
151,237,71,10,712,302,474
274,236,71,11,815,548,472
250,236,71,8,833,500,472
238,236,71,8,769,476,472
282,235,71,8,833,564,470
299,234,71,11,624,598,468
212,234,71,13,850,424,468
198,234,71,7,774,396,468
412,233,71,10,674,824,466
400,233,71,9,643,800,466
290,233,71,9,721,580,466
172,233,71,3,748,344,466
160,233,71,1,694,320,466
270,232,71,6,703,540,464
249,232,71,7,792,498,464
188,232,71,26,814,376,464
119,232,71,1,625,238,464
382,231,71,2,590,764,462
349,231,71,7,605,698,462
155,231,71,4,765,310,462
342,230,71,15,658,684,460
309,230,71,4,575,618,460
275,230,71,4,694,550,460
220,230,71,18,1009,440,460
181,229,71,5,776,362,458
252,228,71,6,750,504,456
148,228,71,15,787,296,456
295,227,71,13,689,590,454
229,227,71,14,826,458,454
110,227,71,28,904,220,454
395,226,71,19,735,790,452
373,226,71,37,846,746,452
358,226,71,14,689,716,452
247,226,71,6,772,494,452
101,226,71,21,832,202,452
206,225,71,19,867,412,450
188,225,71,2,752,376,450
178,224,71,12,772,356,448
156,224,71,9,779,312,448
302,223,71,21,689,604,446
237,223,71,9,771,474,446
203,222,71,7,869,406,444
145,222,71,4,695,290,444
123,222,71,59,871,246,444
406,221,71,74,953,812,442
388,220,71,23,838,776,440
380,220,71,7,615,760,440
345,220,71,2,567,690,440
271,220,71,7,703,542,440
111,220,71,22,1136,222,440
337,219,71,27,673,674,438
304,219,71,1,619,608,438
279,219,71,7,697,558,438
128,219,71,1,648,256,438
92,219,71,6,583,184,438
124,218,71,2,642,248,436
97,218,71,9,694,194,436
329,217,71,14,573,658,434
179,217,71,5,712,358,434
357,216,71,23,686,714,432
144,216,71,6,696,288,432
371,215,71,25,807,742,430
215,215,71,30,1005,430,430
399,214,71,19,881,798,428
279,214,71,4,654,558,428
232,214,71,21,913,464,428
245,213,71,39,1298,490,426
204,213,71,18,856,408,426
167,212,71,23,814,334,424
104,212,71,51,1299,208,424
315,211,71,38,815,630,422
369,210,71,7,619,738,420
284,210,71,23,1108,568,420
192,210,71,38,1060,384,420
240,209,71,7,859,480,418
377,208,71,14,685,754,416
118,208,71,12,736,236,416
386,207,71,1,610,772,414
326,206,71,26,664,652,412
269,206,71,32,777,538,412
258,206,71,1,705,516,412
251,206,71,2,735,502,412
232,205,71,19,1072,464,410
159,205,71,1,692,318,410
141,205,71,24,874,282,410
123,205,71,11,735,246,410
114,205,71,2,626,228,410
350,204,71,13,843,700,408
225,204,71,16,870,450,408
211,204,71,18,887,422,408
367,203,71,16,835,734,406
301,203,71,21,703,602,406
295,203,71,5,661,590,406
282,202,71,2,620,564,404
243,202,71,19,927,486,404
129,202,71,10,651,258,404
118,202,71,5,666,236,404
408,201,71,31,672,816,402
374,201,71,11,697,748,402
357,201,71,11,647,714,402
339,201,71,9,595,678,402
260,201,71,28,801,520,402
182,201,71,13,762,364,402
173,201,71,16,798,346,402
150,201,71,15,803,300,402
397,199,71,42,906,794,398
388,199,71,32,867,776,398
163,199,71,4,745,326,398
322,198,71,25,693,644,396
192,198,71,10,785,384,396
373,197,71,8,689,746,394
307,196,71,37,742,614,392
220,196,71,23,854,440,392
221,196,71,5,914,442,392
378,195,71,16,745,756,390
213,195,71,2,804,426,390
329,194,71,2,598,658,388
183,194,71,4,740,366,388
291,193,71,41,847,582,386
276,193,71,45,871,552,386
143,193,71,8,720,286,386
384,192,71,7,600,768,384
340,192,71,36,680,680,384
238,192,71,17,782,476,384
152,192,71,5,719,304,384
135,192,71,22,779,270,384
392,191,71,19,701,784,382
363,191,71,1,627,726,382
217,191,71,15,1232,434,382
120,191,71,16,768,240,382
176,190,71,8,745,352,380
161,190,71,4,754,322,380
132,189,71,3,659,264,378
325,188,71,16,622,650,376
249,187,71,6,637,498,374
332,186,71,4,567,664,372
240,186,71,4,786,480,372
203,186,71,79,1361,406,372
201,186,71,9,1016,402,372
352,185,71,16,755,704,370
244,185,71,4,717,488,370
128,185,71,3,646,256,370
112,185,71,13,628,224,370
360,184,71,23,1092,720,368
311,184,71,26,748,622,368
231,184,71,19,1126,462,368
226,184,71,10,825,452,368
184,183,71,1,721,368,366
166,183,71,6,736,332,366
257,182,71,25,898,514,364
192,182,71,17,925,384,364
369,181,71,12,663,738,362
287,181,71,26,778,574,362
210,181,71,8,848,420,362
155,180,71,4,732,310,360
365,179,71,1,615,730,358
352,178,71,17,690,704,356
272,178,71,12,699,544,356
115,178,71,16,658,230,356
243,177,71,6,654,486,354
233,177,71,25,867,466,354
225,176,71,3,708,450,352
312,175,71,28,793,624,350
296,175,71,23,673,592,350
217,175,71,23,847,434,350
340,174,71,21,645,680,348
275,174,71,1,611,550,348
121,174,71,38,705,242,348
327,173,71,29,742,654,346
284,173,71,26,1051,568,346
281,173,71,1,648,562,346
238,173,71,3,647,476,346
211,173,71,2,726,422,346
217,171,71,1,668,434,342
181,171,71,12,767,362,342
186,169,71,11,784,372,338
254,168,71,6,675,508,336
362,166,71,15,596,724,332
195,166,71,41,973,390,332
250,165,71,5,621,500,330
240,165,71,6,581,480,330
135,165,71,13,636,270,330
347,164,71,17,695,694,328
339,164,71,12,621,678,328
314,164,71,35,698,628,328
328,163,71,4,574,656,326
297,163,71,30,829,594,326
182,163,71,9,797,364,326
277,162,71,5,607,554,324
199,161,71,2,703,398,322
267,160,71,11,601,534,320
208,160,71,4,632,416,320
352,159,71,10,606,704,318
261,159,71,6,571,522,318
296,158,71,1,599,592,316
217,158,71,11,618,434,316
198,158,71,4,667,396,316
147,157,71,34,1029,294,314
164,156,71,7,682,328,312
174,155,71,28,746,348,310
329,154,71,17,623,658,308
275,154,71,13,683,550,308
339,153,71,27,731,678,306
127,153,71,18,687,254,306
318,152,71,8,565,636,304
309,151,71,10,576,618,302
298,151,71,11,587,596,302
137,151,71,8,573,274,302
165,150,71,2,597,330,300
161,142,71,4,561,322,284
357,401,72,29,877,714,802
368,398,72,13,606,736,796
370,394,72,5,609,740,788
348,394,72,21,645,696,788
364,391,72,11,608,728,782
354,389,72,11,696,708,778
340,387,72,1,514,680,774
358,383,72,23,764,716,766
327,379,72,19,582,654,758
336,375,72,11,675,672,750
343,368,72,17,586,686,736
322,367,72,14,577,644,734
212,366,72,15,741,424,732
193,364,72,4,651,386,728
329,362,72,20,606,658,724
317,361,72,2,536,634,722
231,360,72,4,564,462,720
172,360,72,16,628,344,720
219,359,72,32,916,438,718
214,357,72,6,714,428,714
218,356,72,5,768,436,712
311,355,72,14,577,622,710
212,355,72,1,690,424,710
183,355,72,14,663,366,710
159,353,72,14,686,318,706
185,351,72,3,663,370,702
325,350,72,32,774,650,700
220,350,72,7,703,440,700
227,349,72,17,686,454,698
310,347,72,5,611,620,694
197,347,72,40,890,394,694
150,346,72,2,598,300,692
254,345,72,5,546,508,690
190,345,72,44,916,380,690
142,345,72,13,630,284,690
309,342,72,4,569,618,684
233,342,72,27,705,466,684
217,342,72,6,712,434,684
203,342,72,2,734,406,684
173,342,72,4,618,346,684
314,340,72,42,843,628,680
228,339,72,7,728,456,678
154,339,72,16,739,308,678
360,337,72,4,580,720,674
232,337,72,3,713,464,674
139,337,72,10,591,278,674
206,336,72,20,959,412,672
252,335,72,9,684,504,670
169,335,72,3,623,338,670
337,333,72,2,579,674,666
121,333,72,15,600,242,666
304,332,72,19,689,608,664
243,332,72,24,739,486,664
208,332,72,2,714,416,664
368,331,72,39,738,736,662
218,331,72,23,919,436,662
235,330,72,11,777,470,660
177,330,72,9,687,354,660
127,330,72,4,591,254,660
376,328,72,24,722,752,656
258,328,72,9,708,516,656
333,327,72,12,625,666,654
246,327,72,2,732,492,654
210,327,72,5,708,420,654
191,327,72,17,772,382,654
341,326,72,18,728,682,652
310,326,72,14,655,620,652
185,326,72,5,687,370,652
135,326,72,30,900,270,652
298,325,72,20,688,596,650
199,325,72,29,876,398,650
131,325,72,2,615,262,650
322,324,72,32,808,644,648
227,324,72,24,1182,454,648
241,323,72,7,734,482,646
218,323,72,7,767,436,646
290,322,72,20,645,580,644
169,322,72,8,744,338,644
372,321,72,23,678,744,642
267,317,72,16,848,534,634
358,316,72,15,608,716,632
330,316,72,25,1020,660,632
180,316,72,20,761,360,632
120,316,72,29,749,240,632
207,315,72,10,760,414,630
139,315,72,18,745,278,630
343,314,72,24,678,686,628
323,314,72,19,776,646,628
219,314,72,17,903,438,628
165,314,72,2,671,330,628
114,314,72,7,629,228,628
287,313,72,5,580,574,626
250,313,72,29,1225,500,626
330,312,72,8,638,660,624
302,311,72,31,1688,604,622
272,311,72,8,705,544,622
267,311,72,4,710,534,622
261,311,72,4,741,522,622
200,311,72,7,746,400,622
132,310,72,8,666,264,620
242,309,72,29,912,484,618
213,309,72,17,837,426,618
307,307,72,56,1101,614,614
296,307,72,16,850,592,614
194,307,72,18,839,388,614
187,307,72,15,795,374,614
166,307,72,7,702,332,614
322,305,72,27,844,644,610
261,305,72,7,747,522,610
127,305,72,11,670,254,610
109,305,72,2,804,218,610
227,304,72,48,997,454,608
203,304,72,7,740,406,608
175,304,72,11,715,350,608
117,303,72,31,867,234,606
313,302,72,30,1102,626,604
301,302,72,11,770,602,604
101,302,72,53,951,202,604
271,301,72,6,700,542,602
251,301,72,14,745,502,602
124,301,72,4,658,248,602
210,300,72,4,764,420,600
113,300,72,16,822,226,600
321,299,72,10,725,642,598
158,299,72,13,733,316,598
153,299,72,1,631,306,598
309,298,72,19,807,618,596
136,298,72,2,602,272,596
193,297,72,6,743,386,594
148,297,72,1,618,296,594
283,296,72,46,718,566,592
224,296,72,5,802,448,592
184,296,72,12,723,368,592
164,296,72,3,671,328,592
302,295,72,6,711,604,590
199,295,72,10,748,398,590
177,295,72,8,717,354,590
105,295,72,5,716,210,590
96,295,72,27,936,192,590
206,294,72,3,768,412,588
127,293,72,5,604,254,586
141,292,72,6,657,282,584
258,291,72,1,732,516,582
249,291,72,6,718,498,582
231,291,72,41,911,462,582
114,291,72,37,1018,228,582
312,290,72,15,1277,624,580
309,289,72,3,726,618,578
265,289,72,60,938,530,578
195,289,72,9,753,390,578
283,287,72,5,606,566,574
164,287,72,17,755,328,574
177,285,72,14,746,354,570
261,284,72,10,796,522,568
134,284,72,25,720,268,568
247,283,72,1,774,494,566
220,283,72,5,800,440,566
212,283,72,12,860,424,566
120,283,72,6,697,240,566
113,283,72,20,917,226,566
303,282,72,32,906,606,564
240,282,72,17,876,480,564
194,282,72,8,726,388,564
90,282,72,48,948,180,564
229,281,72,20,911,458,562
299,280,72,1,618,598,560
204,279,72,23,968,408,558
199,279,72,2,710,398,558
159,279,72,11,716,318,558
262,278,72,4,770,524,556
223,278,72,4,765,446,556
142,278,72,11,643,284,556
241,277,72,9,868,482,554
124,277,72,2,604,248,554
341,276,72,2,526,682,552
281,276,72,24,867,562,552
222,276,72,1,767,444,552
175,276,72,16,816,350,552
156,276,72,5,713,312,552
349,275,72,14,593,698,550
267,275,72,35,933,534,550
217,275,72,2,788,434,550
318,273,72,24,645,636,546
90,273,72,15,687,180,546
203,272,72,1,749,406,544
174,272,72,1,683,348,544
344,271,72,4,562,688,542
293,271,72,34,990,586,542
243,271,72,12,917,486,542
197,270,72,2,722,394,540
184,270,72,2,711,368,540
180,270,72,5,730,360,540
101,270,72,4,651,202,540
97,270,72,7,706,194,540
324,269,72,1,580,648,538
157,269,72,6,696,314,538
130,269,72,23,1066,260,538
256,268,72,9,812,512,536
232,268,72,14,1214,464,536
375,267,72,13,629,750,534
313,267,72,7,602,626,534
190,267,72,7,739,380,534
150,267,72,10,721,300,534
363,266,72,27,789,726,532
328,266,72,14,766,656,532
254,265,72,1,793,508,530
224,265,72,21,1341,448,530
209,265,72,30,1184,418,530
175,265,72,1,681,350,530
115,265,72,7,702,230,530
271,264,72,16,961,542,528
249,264,72,2,782,498,528
129,264,72,5,720,258,528
120,264,72,27,719,240,528
300,262,72,24,828,600,524
182,262,72,3,705,364,524
387,261,72,26,866,774,522
372,261,72,18,733,744,522
349,261,72,23,683,698,522
240,261,72,23,1060,480,522
214,261,72,7,846,428,522
227,260,72,25,1406,454,520
360,259,72,23,1116,720,518
220,259,72,1,838,440,518
148,259,72,2,674,296,518
109,259,72,16,775,218,518
327,258,72,22,664,654,516
282,258,72,46,831,564,516
167,258,72,9,801,334,516
96,258,72,12,657,192,516
318,257,72,4,602,636,514
310,257,72,16,890,620,514
190,257,72,22,813,380,514
134,257,72,15,746,268,514
391,256,72,20,693,782,512
197,255,72,6,859,394,510
182,255,72,5,726,364,510
158,255,72,10,720,316,510
291,254,72,1,640,582,508
278,254,72,22,928,556,508
258,254,72,25,1043,516,508
222,254,72,18,888,444,508
373,253,72,21,885,746,506
251,253,72,8,799,502,506
239,253,72,1,779,478,506
204,253,72,16,822,408,506
398,252,72,12,667,796,504
334,252,72,1,545,668,504
165,252,72,6,775,330,504
298,251,72,37,968,596,502
188,251,72,3,752,376,502
150,251,72,16,771,300,502
392,250,72,9,757,784,500
329,250,72,1,557,658,500
339,249,72,6,538,678,498
220,249,72,3,794,440,498
149,249,72,2,705,298,498
309,248,72,12,625,618,496
225,248,72,11,883,450,496
210,248,72,25,860,420,496
397,247,72,12,732,794,494
381,247,72,34,920,762,494
282,247,72,4,736,564,494
231,247,72,25,1046,462,494
127,247,72,20,876,254,494
121,247,72,14,812,242,494
114,247,72,18,1008,228,494
253,246,72,10,781,506,492
95,246,72,16,1154,190,492
387,244,72,7,706,774,488
261,244,72,15,771,522,488
239,244,72,1,764,478,488
201,244,72,1,760,402,488
341,243,72,1,546,682,486
269,243,72,46,1019,538,486
251,243,72,2,779,502,486
215,242,72,6,808,430,484
184,242,72,15,783,368,484
164,242,72,4,707,328,484
317,241,72,21,642,634,482
287,241,72,25,758,574,482
194,241,72,13,822,388,482
118,241,72,4,709,236,482
102,241,72,44,780,204,482
122,240,72,3,624,244,480
96,240,72,4,618,192,480
390,239,72,38,801,780,478
256,239,72,7,777,512,478
223,239,72,8,854,446,478
208,239,72,14,820,416,478
372,238,72,26,645,744,476
354,238,72,21,647,708,476
172,238,72,24,835,344,476
331,237,72,15,574,662,474
245,237,72,13,844,490,474
151,237,72,8,714,302,474
275,236,72,11,890,550,472
250,236,72,5,785,500,472
238,236,72,8,762,476,472
300,234,72,10,625,600,468
282,234,72,9,837,564,468
212,234,72,13,826,424,468
412,233,72,11,676,824,466
401,233,72,8,675,802,466
289,233,72,9,719,578,466
198,233,72,5,758,396,466
160,233,72,2,701,320,466
270,232,72,6,725,540,464
249,232,72,8,799,498,464
187,232,72,28,818,374,464
382,231,72,4,600,764,462
350,231,72,6,597,700,462
202,231,72,1,757,404,462
155,231,72,4,769,310,462
341,230,72,17,649,682,460
309,230,72,4,577,618,460
275,230,72,5,700,550,460
220,230,72,17,1012,440,460
181,229,72,5,772,362,458
252,228,72,7,766,504,456
148,228,72,15,797,296,456
295,227,72,9,694,590,454
229,227,72,14,818,458,454
109,227,72,29,891,218,454
373,226,72,34,843,746,452
358,226,72,14,702,716,452
304,226,72,9,669,608,452
246,226,72,9,787,492,452
101,226,72,20,868,202,452
396,225,72,20,697,792,450
237,224,72,8,770,474,448
206,224,72,19,850,412,448
177,224,72,12,782,354,448
155,224,72,11,780,310,448
223,223,72,2,799,446,446
302,222,72,11,704,604,444
203,222,72,7,871,406,444
145,222,72,2,701,290,444
123,222,72,54,872,246,444
406,221,72,78,963,812,442
186,221,72,1,728,372,442
389,220,72,23,814,778,440
345,220,72,2,571,690,440
270,220,72,7,683,540,440
111,220,72,21,1162,222,440
381,219,72,8,623,762,438
337,219,72,30,670,674,438
304,219,72,2,622,608,438
279,219,72,9,691,558,438
92,219,72,6,580,184,438
259,218,72,3,690,518,436
124,218,72,6,649,248,436
97,218,72,9,684,194,436
329,217,72,12,593,658,434
179,217,72,4,713,358,434
386,216,72,1,592,772,432
356,216,72,21,704,712,432
143,216,72,6,698,286,432
372,215,72,20,821,744,430
278,215,72,2,668,556,430
215,215,72,29,983,430,430
399,214,72,17,831,798,428
231,214,72,22,882,462,428
167,214,72,19,790,334,428
344,213,72,2,542,688,426
245,213,72,38,1238,490,426
204,213,72,17,884,408,426
104,212,72,51,1304,208,424
315,211,72,37,775,630,422
175,211,72,1,687,350,422
284,210,72,22,1162,568,420
192,210,72,37,1050,384,420
153,210,72,2,710,306,420
369,209,72,8,624,738,418
240,209,72,8,832,480,418
377,208,72,13,697,754,416
385,207,72,2,591,770,414
327,206,72,26,653,654,412
251,206,72,3,697,502,412
119,206,72,23,740,238,412
269,205,72,30,782,538,410
257,205,72,5,705,514,410
232,205,72,19,1062,464,410
164,205,72,1,697,328,410
141,205,72,22,865,282,410
114,205,72,2,621,228,410
350,204,72,12,812,700,408
226,204,72,15,854,452,408
301,203,72,22,696,602,406
212,203,72,19,868,424,406
367,202,72,18,838,734,404
295,202,72,8,654,590,404
243,202,72,20,915,486,404
129,202,72,10,658,258,404
118,202,72,5,659,236,404
374,201,72,12,684,748,402
260,201,72,29,763,520,402
173,201,72,17,789,346,402
150,201,72,16,812,300,402
408,200,72,30,671,816,400
357,200,72,15,663,714,400
339,200,72,12,596,678,400
182,200,72,15,760,364,400
397,199,72,41,898,794,398
389,199,72,32,893,778,398
192,199,72,4,772,384,398
322,198,72,25,728,644,396
163,198,72,6,771,326,396
373,197,72,8,677,746,394
219,197,72,21,863,438,394
308,196,72,37,765,616,392
231,196,72,2,758,462,392
221,196,72,5,923,442,392
213,196,72,1,782,426,392
378,195,72,17,701,756,390
330,194,72,1,590,660,388
291,193,72,39,879,582,386
276,193,72,43,872,552,386
152,193,72,5,732,304,386
143,193,72,9,715,286,386
384,192,72,7,599,768,384
238,192,72,17,767,476,384
135,192,72,23,795,270,384
392,191,72,19,725,784,382
340,191,72,37,701,680,382
217,191,72,15,1287,434,382
120,191,72,16,798,240,382
175,190,72,15,756,350,380
161,190,72,5,771,322,380
132,189,72,4,667,264,378
370,188,72,3,613,740,376
153,188,72,2,715,306,376
325,187,72,16,620,650,374
250,187,72,2,628,500,374
332,186,72,3,572,664,372
203,186,72,81,1357,406,372
201,186,72,9,1021,402,372
352,185,72,14,786,704,370
244,185,72,4,730,488,370
239,185,72,6,812,478,370
128,185,72,3,636,256,370
112,185,72,15,628,224,370
360,184,72,20,1015,720,368
310,184,72,28,772,620,368
231,184,72,19,1109,462,368
215,184,72,3,784,430,368
226,183,72,11,805,452,366
184,183,72,4,748,368,366
167,183,72,8,739,334,366
257,182,72,23,918,514,364
193,182,72,15,913,386,364
287,181,72,27,783,574,362
210,181,72,9,847,420,362
370,180,72,12,663,740,360
155,180,72,6,765,310,360
177,179,72,1,698,354,358
115,178,72,15,644,230,356
352,177,72,19,700,704,354
272,177,72,12,714,544,354
244,177,72,3,625,488,354
234,177,72,23,870,468,354
267,176,72,3,577,534,352
225,176,72,3,713,450,352
312,175,72,30,790,624,350
297,175,72,20,677,594,350
217,175,72,21,860,434,350
121,174,72,35,716,242,348
340,173,72,23,660,680,346
327,173,72,30,776,654,346
284,173,72,26,1049,568,346
238,173,72,4,670,476,346
210,173,72,4,744,420,346
180,171,72,12,782,360,342
187,169,72,10,784,374,338
254,168,72,7,661,508,336
195,167,72,36,999,390,334
363,166,72,11,603,726,332
135,165,72,11,643,270,330
339,164,72,11,638,678,328
250,164,72,7,620,500,328
240,164,72,9,603,480,328
347,163,72,18,710,694,326
314,163,72,33,723,628,326
297,163,72,29,842,594,326
182,163,72,11,794,364,326
328,162,72,5,573,656,324
277,162,72,6,603,554,324
267,160,72,11,620,534,320
